Events,,,,,,,,,,,,,,Players
21mins 2nd half Round Towers Minor Footballers short  Liam Redmond  Posn: 47:89,,,,,,,,,,,,,,
21mins 2nd half Round Towers Minor Footballers turnover lost  Liam Redmond,,,,,,,,,,,,,,
21mins 2nd half Kilmacud Crokes wide from play 11  Posn: 43:21,,,,,,,,,,,,,,
22mins 2nd half Round Towers Minor Footballers own puck/kick out lost    Posn: 36:25,,,,,,,,,,,,,,
22mins 2nd half Kilmacud Crokes wide from play 15  Posn: 55:9,,,,,,,,,,,,,,
22mins 2nd half Round Towers Minor Footballers own puck/kick out won  Ryan Hickey  Posn: 51:24,,,,,,,,,,,,,,
22mins 2nd half Kilmacud Crokes free/pen conceded    Posn: 17:51,,,,,,,,,,,,,,
22mins 2nd half Kilmacud Crokes turnover won ,,,,,,,,,,,,,,
23mins 2nd half Kilmacud Crokes point from play 15  Posn: 85:26,,,,,,,,,,,,,,
23mins 2nd half Round Towers Minor Footballers own puck/kick out lost  Cathal Downey  Posn: 77:21,,,,,,,,,,,,,,
24mins 2nd half Round Towers Minor Footballers own puck/kick out won  Ryan Hickey  Posn: 53:23,,,,,,,,,,,,,,
24mins 2nd half Kilmacud Crokes free/pen conceded  4  Posn: 40:33,,,,,,,,,,,,,,
24mins 2nd half Kilmacud Crokes turnover won  4,,,,,,,,,,,,,,
25mins 2nd half Kilmacud Crokes point from play 7  Posn: 61:13,,,,,,,,,,,,,,
25mins 2nd half Round Towers Minor Footballers own puck/kick out lost    Posn: 63:31,,,,,,,,,,,,,,
25mins 2nd half Kilmacud Crokes saved from play   Posn: 42:9,,,,,,,,,,,,,,
25mins 2nd half Kilmacud Crokes wide    Posn: 37:3,,,,,,,,,,,,,,
25mins 2nd half Round Towers Minor Footballers own puck/kick out won  Ryan Hickey  Posn: 38:23,,,,,,,,,,,,,,
26mins 2nd half Kilmacud Crokes free/pen conceded  2  Posn: 6:71,,,,,,,,,,,,,,
26mins 2nd half Round Towers Minor Footballers saved from play Ciar?n Kirk  Posn: 51:89,,,,,,,,,,,,,,
26mins 2nd half Kilmacud Crokes free/pen conceded    Posn: 53:88,,,,,,,,,,,,,,
26mins 2nd half Round Towers Minor Footballers point from free Craig Doherty  Posn: 50:86,,,,,,,,,,,,,,
27mins 2nd half Kilmacud Crokes own puck/kick out won    Posn: 73:55,,,,,,,,,,,,,,
27mins 2nd half Round Towers Minor Footballers own puck/kick out won  Ryan Hickey  Posn: 39:24,,,,,,,,,,,,,,
28mins 2nd half Kilmacud Crokes saved from play 5  Posn: 54:9,,,,,,,,,,,,,,
28mins 2nd half Kilmacud Crokes saved    Posn: 48:7,,,,,,,,,,,,,,
28mins 2nd half Round Towers Minor Footballers turnover won  Aaron Leahy,,,,,,,,,,,,,,
29mins 2nd half substitution Round Towers Minor Footballers--> off: Robert Moore  on: James Lindopp,,,,,,,,,,,,,,
29mins 2nd half Round Towers Minor Footballers point from play James Lindopp  Posn: 70:6,,,,,,,,,,,,,,
29mins 2nd half Kilmacud Crokes own puck/kick out lost    Posn: 82:58,,,,,,,,,,,,,,
29mins 2nd half Round Towers Minor Footballers turnover lost  Cathal Downey,,,,,,,,,,,,,,
29mins 2nd half Round Towers Minor Footballers turnover won  Setanta Higgins,,,,,,,,,,,,,,
Full time score: Round Towers Minor Footballers 0-10(10)  Kilmacud Crokes 2-16(22),,,,,,,,,,,,,,
00mins 1st half Round Tower Minors free/pen conceded    Posn: 83:14,,,,,,,,,,,,,,
00mins 1st half St Peters wide from free   Posn: 82:14,,,,,,,,,,,,,,
00mins 1st half St Peters turnover won ,,,,,,,,,,,,,,
01mins 1st half Round Tower Minors own puck/kick out won  Craig Reilly  Posn: 92:10,,,,,,,,,,,,,,
01mins 1st half St Peters turnover won ,,,,,,,,,,,,,,
01mins 1st half St Peters wide from play   Posn: 73:12,,,,,,,,,,,,,,
02mins 1st half Round Tower Minors own puck/kick out won  Daragh McCabe  Posn: 22:13,,,,,,,,,,,,,,
03mins 1st half Round Tower Minors point from play Mark Maguire  Posn: 33:87,,,,,,,,,,,,,,
03mins 1st half St Peters own puck/kick out lost    Posn: 91:86,,,,,,,,,,,,,,
03mins 1st half St Peters free/pen conceded    Posn: 90:87,,,,,,,,,,,,,,
04mins 1st half St Peters turnover won    Posn: 97:86,,,,,,,,,,,,,,
04mins 1st half Round Tower Minors turnover won ,,,,,,,,,,,,,,
04mins 1st half St Peters turnover won ,,,,,,,,,,,,,,
05mins 1st half St Peters point from play 10  Posn: 81:12,,,,,,,,,,,,,,
05mins 1st half Round Tower Minors own puck/kick out won  Ryan Hickey  Posn: 52:12,,,,,,,,,,,,,,
06mins 1st half Round Tower Minors out for 45/65  Liam Redmond  Posn: 23:90,,,,,,,,,,,,,,
06mins 1st half St Peters turnover won    Posn: 41:94,,,,,,,,,,,,,,
07mins 1st half Round Tower Minors turnover won ,,,,,,,,,,,,,,
08mins 1st half St Peters own puck/kick out won  12  Posn: 7:69,,,,,,,,,,,,,,
08mins 1st half St Peters point from play 3  Posn: 23:16,,,,,,,,,,,,,,
08mins 1st half Round Tower Minors own puck/kick out won  Pierce McDonald  Posn: 15:9,,,,,,,,,,,,,,
08mins 1st half St Peters turnover won    Posn: 52:50,,,,,,,,,,,,,,
09mins 1st half St Peters wide from play   Posn: 75:9,,,,,,,,,,,,,,
09mins 1st half Round Tower Minors own puck/kick out won  Cathal Downey  Posn: 50:14,,,,,,,,,,,,,,
09mins 1st half St Peters free/pen conceded    Posn: 36:30,,,,,,,,,,,,,,
10mins 1st half St Peters turnover won  9  Posn: 81:89,,,,,,,,,,,,,,
10mins 1st half Round Tower Minors turnover won    Posn: 85:89,,,,,,,,,,,,,,
10mins 1st half St Peters turnover won    Posn: 86:90,,,,,,,,,,,,,,
10mins 1st half Round Tower Minors turnover won    Posn: 97:51,,,,,,,,,,,,,,
11mins 1st half St Peters turnover won  5  Posn: 69:79,,,,,,,,,,,,,,
11mins 1st half St Peters point from play   Posn: 70:16,,,,,,,,,,,,,,
12mins 1st half Round Tower Minors own puck/kick out won  Cathal Downey  Posn: 21:30,,,,,,,,,,,,,,
12mins 1st half St Peters turnover won    Posn: 23:35,,,,,,,,,,,,,,
12mins 1st half Round Tower Minors turnover won  Cathal Downey  Posn: 10:31,,,,,,,,,,,,,,
12mins 1st half St Peters turnover won    Posn: 2:72,,,,,,,,,,,,,,
13mins 1st half St Peters wide from play 10  Posn: 81:19,,,,,,,,,,,,,,
13mins 1st half Round Tower Minors own puck/kick out won    Posn: 79:18,,,,,,,,,,,,,,
14mins 1st half St Peters free/pen conceded    Posn: 7:78,,,,,,,,,,,,,,
14mins 1st half Round Tower Minors wide from free Ciar?n Kirk  Posn: 10:85,,,,,,,,,,,,,,
14mins 1st half St Peters own puck/kick out won  5  Posn: 65:73,,,,,,,,,,,,,,
15mins 1st half St Peters point from play 15  Posn: 67:21,,,,,,,,,,,,,,
17mins 1st half Round Tower Minors own puck/kick out won  Ryan Hickey  Posn: 44:15,,,,,,,,,,,,,,
17mins 1st half St Peters turnover won  3  Posn: 24:89,,,,,,,,,,,,,,
18mins 1st half Round Tower Minors turnover won  Ryan Hickey  Posn: 92:32,,,,,,,,,,,,,,
18mins 1st half St Peters turnover won    Posn: 97:33,,,,,,,,,,,,,,
18mins 1st half St Peters free/pen conceded    Posn: 93:18,,,,,,,,,,,,,,
18mins 1st half St Peters turnover won  12  Posn: 48:31,,,,,,,,,,,,,,
18mins 1st half St Peters short from play   Posn: 47:15,,,,,,,,,,,,,,
18mins 1st half Round Tower Minors turnover won  Harry Warfield  Posn: 48:2,,,,,,,,,,,,,,
19mins 1st half St Peters wide from play 10  Posn: 40:17,,,,,,,,,,,,,,
19mins 1st half Round Tower Minors own puck/kick out lost  Pierce McDonald  Posn: 11:18,,,,,,,,,,,,,,
20mins 1st half St Peters turnover won    Posn: 2:16,,,,,,,,,,,,,,
20mins 1st half St Peters goal from play 12  Posn: 45:7,,,,,,,,,,,,,,
20mins 1st half Round Tower Minors own puck/kick out won  Craig Moore  Posn: 13:45,,,,,,,,,,,,,,
21mins 1st half St Peters free/pen conceded    Posn: 75:65,,,,,,,,,,,,,,
21mins 1st half Round Tower Minors wide from free Harry Leech  Posn: 70:67,,,,,,,,,,,,,,
21mins 1st half St Peters own puck/kick out lost    Posn: 73:77,,,,,,,,,,,,,,
21mins 1st half Round Tower Minors point from play Mark Maguire  Posn: 70:80,,,,,,,,,,,,,,
22mins 1st half St Peters own puck/kick out won  9  Posn: 17:62,,,,,,,,,,,,,,
22mins 1st half St Peters wide from play 9  Posn: 49:23,,,,,,,,,,,,,,
23mins 1st half Round Tower Minors own puck/kick out lost    Posn: 85:30,,,,,,,,,,,,,,
23mins 1st half St Peters saved out for 45/65 from play   Posn: 67:8,,,,,,,,,,,,,,
24mins 1st half St Peters point from 45/65 15  Posn: 41:45,,,,,,,,,,,,,,
24mins 1st half Round Tower Minors own puck/kick out won  Ryan Hickey  Posn: 49:20,,,,,,,,,,,,,,
25mins 1st half St Peters turnover won    Posn: 67:78,,,,,,,,,,,,,,
25mins 1st half Round Tower Minors turnover won    Posn: 65:78,,,,,,,,,,,,,,
25mins 1st half Round Tower Minors point from play Rory Broderick  Posn: 51:81,,,,,,,,,,,,,,
26mins 1st half St Peters own puck/kick out won    Posn: 90:76,,,,,,,,,,,,,,
26mins 1st half St Peters point from play 9  Posn: 43:19,,,,,,,,,,,,,,
27mins 1st half Round Tower Minors own puck/kick out won  Craig Reilly  Posn: 55:17,,,,,,,,,,,,,,
27mins 1st half St Peters turnover won  12  Posn: 38:82,,,,,,,,,,,,,,
28mins 1st half Round Tower Minors turnover won  Pierce McDonald  Posn: 48:20,,,,,,,,,,,,,,
28mins 1st half Round Tower Minors wide from play Harry Kelly  Posn: 31:91,,,,,,,,,,,,,,
28mins 1st half St Peters own puck/kick out won    Posn: 62:72,,,,,,,,,,,,,,
29mins 1st half St Peters point from play   Posn: 66:13,,,,,,,,,,,,,,
29mins 1st half Round Tower Minors own puck/kick out won  Craig Reilly  Posn: 50:17,,,,,,,,,,,,,,
30mins 1st half St Peters turnover won  4  Posn: 13:72,,,,,,,,,,,,,,
30mins 1st half Round Tower Minors turnover won  Ryan Hickey  Posn: 2:59,,,,,,,,,,,,,,
30mins 1st half St Peters free/pen conceded  12  Posn: 20:74,,,,,,,,,,,,,,
31mins 1st half St Peters turnover won    Posn: 63:96,,,,,,,,,,,,,,
31mins 1st half Round Tower Minors free/pen conceded  Mark Maguire  Posn: 22:92,,,,,,,,,,,,,,
31mins 1st half Round Tower Minors turnover won  Daragh McCabe  Posn: 10:50,,,,,,,,,,,,,,
32mins 1st half St Peters free/pen conceded    Posn: 23:94,,,,,,,,,,,,,,
32mins 1st half Round Tower Minors point from free Ciar?n Kirk  Posn: 26:91,,,,,,,,,,,,,,
33mins 1st half St Peters own puck/kick out lost    Posn: 70:59,,,,,,,,,,,,,,
Half time score: Round Tower Minors 0-4(4)  St Peters 1-7(10),,,,,,,,,,,,,,
2nd half start: 11:41   19-09-21 Round Tower Minors v. St Peters,,,,,,,,,,,,,,
00mins 2nd half Round Tower Minors turnover won  Craig Moore  Posn: 57:50,,,,,,,,,,,,,,
00mins 2nd half St Peters turnover won    Posn: 97:38,,,,,,,,,,,,,,
00mins 2nd half Round Tower Minors turnover won    Posn: 97:68,,,,,,,,,,,,,,
00mins 2nd half St Peters turnover won    Posn: 91:24,,,,,,,,,,,,,,
01mins 2nd half Round Tower Minors free/pen conceded    Posn: 86:13,,,,,,,,,,,,,,
02mins 2nd half St Peters point from free 10  Posn: 86:9,,,,,,,,,,,,,,
02mins 2nd half Round Tower Minors own puck/kick out won  Craig Reilly  Posn: 50:16,,,,,,,,,,,,,,
02mins 2nd half Round Tower Minors free/pen conceded  Craig Reilly  Posn: 50:17,,,,,,,,,,,,,,
03mins 2nd half St Peters turnover won  9  Posn: 50:17,,,,,,,,,,,,,,
03mins 2nd half St Peters free/pen conceded  9  Posn: 60:15,,,,,,,,,,,,,,
03mins 2nd half Round Tower Minors free/pen conceded    Posn: 90:45,,,,,,,,,,,,,,
04mins 2nd half Round Tower Minors free/pen conceded  Pierce McDonald  Posn: 73:11,,,,,,,,,,,,,,
04mins 2nd half Round Tower Minors  yellow card Pierce McDonald,,,,,,,,,,,,,,
04mins 2nd half St Peters point from free 10  Posn: 71:12,,,,,,,,,,,,,,
05mins 2nd half Round Tower Minors own puck/kick out won  Ryan Hickey  Posn: 87:15,,,,,,,,,,,,,,
05mins 2nd half St Peters turnover won  13  Posn: 66:78,,,,,,,,,,,,,,
05mins 2nd half Round Tower Minors turnover won  Harry Kelly  Posn: 36:40,,,,,,,,,,,,,,
06mins 2nd half St Peters free/pen conceded    Posn: 37:41,,,,,,,,,,,,,,
06mins 2nd half Round Tower Minors point from play Harry Leech  Posn: 26:79,,,,,,,,,,,,,,
06mins 2nd half St Peters own puck/kick out won  13  Posn: 29:82,,,,,,,,,,,,,,
06mins 2nd half Round Tower Minors turnover won  Cathal Downey,,,,,,,,,,,,,,
06mins 2nd half St Peters turnover won ,,,,,,,,,,,,,,
07mins 2nd half St Peters point from play 11  Posn: 43:21,,,,,,,,,,,,,,
07mins 2nd half Round Tower Minors own puck/kick out won  Liam Redmond  Posn: 81:45,,,,,,,,,,,,,,
09mins 2nd half St Peters free/pen conceded    Posn: 53:76,,,,,,,,,,,,,,
09mins 2nd half Round Tower Minors wide from play Liam Redmond  Posn: 47:90,,,,,,,,,,,,,,
09mins 2nd half St Peters own puck/kick out lost    Posn: 13:78,,,,,,,,,,,,,,
09mins 2nd half St Peters free/pen conceded    Posn: 14:80,,,,,,,,,,,,,,
09mins 2nd half Round Tower Minors wide from play   Posn: 62:83,,,,,,,,,,,,,,
10mins 2nd half St Peters own puck/kick out won    Posn: 48:59,,,,,,,,,,,,,,
10mins 2nd half St Peters turnover won  5  Posn: 60:68,,,,,,,,,,,,,,
10mins 2nd half St Peters goal from play 8  Posn: 48:8,,,,,,,,,,,,,,
11mins 2nd half Round Tower Minors own puck/kick out won  Liam Redmond  Posn: 80:39,,,,,,,,,,,,,,
11mins 2nd half St Peters free/pen conceded    Posn: 81:42,,,,,,,,,,,,,,
11mins 2nd half St Peters  yellow card 5,,,,,,,,,,,,,,
11mins 2nd half St Peters turnover won  2  Posn: 81:58,,,,,,,,,,,,,,
12mins 2nd half St Peters goal from play 10  Posn: 54:6,,,,,,,,,,,,,,
12mins 2nd half Round Tower Minors own puck/kick out lost    Posn: 73:45,,,,,,,,,,,,,,
13mins 2nd half Round Tower Minors turnover won  Daragh McCabe  Posn: 75:6,,,,,,,,,,,,,,
13mins 2nd half St Peters turnover won  2  Posn: 18:42,,,,,,,,,,,,,,
13mins 2nd half Round Tower Minors free/pen conceded    Posn: 19:37,,,,,,,,,,,,,,
13mins 2nd half St Peters off posts ,,,,,,,,,,,,,,
13mins 2nd half St Peters point from play,,,,,,,,,,,,,,
14mins 2nd half Round Tower Minors own puck/kick out won  Craig Moore  Posn: 84:16,,,,,,,,,,,,,,
14mins 2nd half St Peters turnover won    Posn: 2:70,,,,,,,,,,,,,,
15mins 2nd half St Peters point from play   Posn: 21:18,,,,,,,,,,,,,,
15mins 2nd half Round Tower Minors own puck/kick out won    Posn: 12:18,,,,,,,,,,,,,,
16mins 2nd half St Peters free/pen conceded    Posn: 17:40,,,,,,,,,,,,,,
16mins 2nd half St Peters turnover won  8  Posn: 14:65,,,,,,,,,,,,,,
16mins 2nd half Round Tower Minors turnover won  Craig Moore  Posn: 49:12,,,,,,,,,,,,,,
16mins 2nd half St Peters free/pen conceded    Posn: 52:11,,,,,,,,,,,,,,
17mins 2nd half St Peters turnover won    Posn: 3:71,,,,,,,,,,,,,,
17mins 2nd half St Peters wide from play 8  Posn: 57:26,,,,,,,,,,,,,,
18mins 2nd half Round Tower Minors own puck/kick out won  Ryan Hickey  Posn: 82:14,,,,,,,,,,,,,,
18mins 2nd half Round Tower Minors wide from play Robert Moore  Posn: 63:77,,,,,,,,,,,,,,
18mins 2nd half St Peters own puck/kick out won    Posn: 13:82,,,,,,,,,,,,,,
18mins 2nd half Round Tower Minors turnover won  Cathal Downey  Posn: 21:17,,,,,,,,,,,,,,
19mins 2nd half St Peters turnover won  4  Posn: 8:61,,,,,,,,,,,,,,
19mins 2nd half Round Tower Minors turnover won  Dylan Delaney  Posn: 2:15,,,,,,,,,,,,,,
19mins 2nd half St Peters turnover won    Posn: 2:42,,,,,,,,,,,,,,
20mins 2nd half St Peters point from play 6  Posn: 44:21,,,,,,,,,,,,,,
20mins 2nd half Round Tower Minors own puck/kick out won  Ryan Hickey  Posn: 50:15,,,,,,,,,,,,,,
20mins 2nd half St Peters free/pen conceded    Posn: 14:30,,,,,,,,,,,,,,
20mins 2nd half St Peters free/pen conceded    Posn: 85:64,,,,,,,,,,,,,,
20mins 2nd half Round Tower Minors turnover won    Posn: 97:60,,,,,,,,,,,,,,
20mins 2nd half St Peters turnover won    Posn: 75:53,,,,,,,,,,,,,,
21mins 2nd half Round Tower Minors turnover won  Ryan Hickey  Posn: 60:15,,,,,,,,,,,,,,
21mins 2nd half St Peters turnover won  7  Posn: 60:84,,,,,,,,,,,,,,
22mins 2nd half Round Tower Minors turnover won  Cathal Downey  Posn: 16:17,,,,,,,,,,,,,,
22mins 2nd half St Peters turnover won    Posn: 2:60,,,,,,,,,,,,,,
23mins 2nd half Round Tower Minors free/pen conceded    Posn: 7:24,,,,,,,,,,,,,,
23mins 2nd half Round Tower Minors free/pen conceded    Posn: 35:12,,,,,,,,,,,,,,
24mins 2nd half St Peters point from free 11  Posn: 39:12,,,,,,,,,,,,,,
24mins 2nd half Round Tower Minors own puck/kick out won  Craig Reilly  Posn: 93:12,,,,,,,,,,,,,,
24mins 2nd half St Peters turnover won  8  Posn: 28:60,,,,,,,,,,,,,,
25mins 2nd half Round Tower Minors own puck/kick out lost  Luke Swayne  Posn: 21:51,,,,,,,,,,,,,,
26mins 2nd half Round Tower Minors turnover won  Daragh McCabe  Posn: 58:24,,,,,,,,,,,,,,
26mins 2nd half St Peters free/pen conceded    Posn: 64:21,,,,,,,,,,,,,,
27mins 2nd half St Peters turnover won    Posn: 27:30,,,,,,,,,,,,,,
27mins 2nd half Round Tower Minors turnover won  Craig Moore  Posn: 52:45,,,,,,,,,,,,,,
27mins 2nd half St Peters turnover won ,,,,,,,,,,,,,,
27mins 2nd half St Peters wide    Posn: 34:8,,,,,,,,,,,,,,
28mins 2nd half Round Tower Minors own puck/kick out won  Ryan Hickey  Posn: 62:19,,,,,,,,,,,,,,
28mins 2nd half St Peters turnover won  12  Posn: 8:62,,,,,,,,,,,,,,
28mins 2nd half Round Tower Minors turnover won    Posn: 6:27,,,,,,,,,,,,,,
29mins 2nd half St Peters turnover won    Posn: 74:84,,,,,,,,,,,,,,
29mins 2nd half St Peters wide from play 11  Posn: 42:21,,,,,,,,,,,,,,
30mins 2nd half Round Tower Minors own puck/kick out won    Posn: 23:17,,,,,,,,,,,,,,
30mins 2nd half St Peters turnover won    Posn: 4:77,,,,,,,,,,,,,,
30mins 2nd half St Peters wide from play   Posn: 39:18,,,,,,,,,,,,,,
Full time score: Round Tower Minors 0-5(5)  St Peters 3-14(23),,,,,,,,,,,,,,
